Student_ID,Student_Feedback_Score,Teacher_Feedback_Score,Parent_Feedback_Score
924fae9b-04b3-4f5d-8796-fd9f259fa788,3.9628023337863176,3.2731688104370535,3.7536787010237846
6fc0de0c-419e-4cee-ad4b-bd83b22c386e,4.839947534570138,4.022123087134242,4.564589529151591
413afc85-53ff-40d2-8cbc-e4d025fd73b8,3.147065463345846,3.390549537011232,4.818441887185918
c6dda2a7-33d4-453c-afec-a0b06052bd51,4.914478330313397,4.009518609758917,4.142567372331414
ae0ed686-7a61-4967-b9ce-9d98368993c8,3.4327804766820176,3.58781482574871,3.762951245848586
219137df-7375-409a-8bca-e1c0634dbe5b,4.940307618609666,3.1069593390729726,4.3911795697521985
32383bf1-7679-4257-960e-531b5379dc39,4.082648197605232,4.00741802572796,3.3643291083611144
acb99f5d-9bd5-4d8c-b9e7-05dcbc66e756,4.30402549186206,3.3636604173999047,4.9371452964562925
b6e0e803-4bc9-4557-b0ea-f71e7364a5db,3.6314575453212945,3.322310065138306,4.3159747092959915
1ebfb799-b874-436f-a9f2-8b52ac063cac,4.223647902199191,3.7687317953553974,3.135137446172922
5d080638-87ed-4ed0-a088-6d6a57d7518e,4.421659559798796,3.7235743157067267,4.059500143036895
0601316c-1b5b-4f9b-8d7f-883089b3bf4f,3.020740334584611,4.733915731224537,4.500681498517702
dd05739d-5f6e-4c47-8d3f-ff9ffacf6b77,3.068456850363408,4.129274045787417,3.5556918501564776
05e01532-0d06-446e-871e-fd63591df4c1,4.972954023876598,4.7091348562695,3.1019790805945804
5a552d3f-9c40-4841-8793-4dac5544e6d9,3.9151142097856306,3.2936713082841518,3.9783248757998795
64d3d368-1c54-4b12-b915-d52d166909e6,4.87163505087311,3.714620540111288,4.667248886930624
45e2e0b0-6516-48c0-a162-dc9caccc6721,4.459795233633337,4.110659235207099,3.503068744782756
a4357bb9-1830-480e-97a9-5f7bb74abd74,3.7459366159347707,3.306256138819895,4.4340262275422155
a208e6be-9a41-46c0-8cdb-54b64976f42d,3.30168400931706,3.256114132649611,3.8155813654964685
db53d3be-8bee-4ff3-8e12-797bd37ed560,4.956303466100424,4.322803196423954,3.119264116276419
65960e6f-62df-4483-8b73-ca26a1efcf76,4.168992514196774,4.307667941606404,3.6079260996198594
f7d92613-6a8a-4b6f-b0cf-9726faa5a272,3.384713246737,3.4683173281718775,3.6278048105364933
9758c11e-c9f8-430f-8e73-c1549cbe3ed8,4.363305960589494,3.454247110877815,4.809328584227626
f451a3c5-bfee-4650-8af5-7f086bb64d0c,3.1840970196606757,4.490891558660167,4.9634963242088705
f46033e0-e6e6-44ce-86de-1b8cbf9ae6df,4.736074559480319,3.2339756788371905,3.4195355926155706
3afb3d09-85c4-4479-9220-420db4377ab5,3.180274694510678,4.846526993353313,3.861025692007579
176d401b-3d1b-468d-aea1-40fbea9a9b4c,3.472388716582338,4.887477042081021,4.9534069080016705
b16601a0-db99-4287-b02b-0d3c3d204daf,3.1828616108547507,4.7419846463384925,3.814536320114419
3414babc-4202-409e-8598-2f910eeaae8f,3.2075744336989316,3.421354598053118,3.6983421960627174
8d3599c6-475c-42c1-8a93-e8bfbadae9d1,4.047668307318365,3.0336034995477257,3.21976302496538
8aecc952-43a7-4388-99fa-5b3bdd82caa4,4.373979605118785,4.87338168365046,4.506569002490599
327b906d-bc6e-47d8-a54b-b452c3f3eb15,4.576963566691907,3.6879436547070226,3.8940111173527345
90e31aee-fa99-4820-b7f9-38e8cf4817e8,4.390110579204187,3.620820529976692,4.277325904134805
7be0fa6f-84ee-49c2-9645-686b17ed0443,3.7269796240721416,3.5233551603142987,4.019713545290037
4aee9db2-1bda-40eb-928e-147be707380d,4.114575574094106,3.48907234609778,3.3490742771900432
f826c34c-87c5-4d6a-9b6b-67730cf557dd,4.8553281488564615,4.469106580883313,3.3527395912995828
e1e54ded-edff-485b-814f-dcb1630ce9cc,3.7751532315081113,4.815787256974852,4.879512650650261
023d1f73-1601-46b4-9d61-5ef015a7df86,3.5048087380562474,4.572112731870449,4.779038292338494
f5f9f548-7ab8-42c6-bd35-4353da6875c5,4.038638711121841,4.348215931916681,4.221268009978379
797f380d-9a13-401a-b7c1-21c2c006954b,3.594670423684196,3.5755151256228603,3.00248850540697
c7ca20f2-bdb8-4c86-84cb-da719080c920,3.5236341039237518,4.093926950588874,3.866591281584464
ba2e5060-3f70-48eb-9111-476c5b9fb827,4.557606602506526,3.473934345249874,4.060856010450285
f12b27e6-459d-4990-82d3-756003cff481,4.781671714795071,3.223014208413915,3.898875614810062
04486d5f-fd28-4dd0-abd1-bb3d7a0ffe16,4.004633365497903,3.2405859248010556,4.8508988931880825
e803198c-593d-4354-98c4-0b85797c83b3,4.5595657639347165,4.207538210476332,3.0817316829170975
ee530190-1789-4311-8670-d4a3e6e16d33,3.3741788523944827,3.076959317553615,4.309857013205633
044cfd41-3690-4f8f-a486-27aa83a936bc,4.095286026071696,4.946508991607235,3.627672797305162
b236a90f-a67a-4e5b-aba1-81b4ed7c17da,4.272399885411332,4.990932926993049,4.118954111597318
c32776d9-36b8-415d-88ff-beb65fee8f3f,3.981328335633544,3.2988493824988616,4.311834686982046
eece0f61-468d-4c0f-a0bf-8ea7468bf10b,3.2337604326963927,3.8546048193961413,3.881642630123204
557c6e42-c995-4a4e-beb7-5b8ddeaeff4f,4.468200463638155,4.536152037110964,3.296748767876471
7ce545a7-84d1-4b60-9deb-e0a9fafcbb86,4.678156354378999,4.910133653905064,4.038076259376804
2c0df9b9-96e3-447e-ad82-154005264f3d,4.270452509962918,4.78264234888513,4.8659123319311774
d29f775b-fe30-4f8f-805b-42dd875ff612,3.338322003233655,3.509510367785329,4.071760357782623
fbf7109c-26d2-4de9-88fc-f7bca48a7264,3.149104879697086,3.1703938676192305,3.2458796752647934
ecb60043-9640-42e6-ae22-fc84868979f8,3.6032078163489576,3.577458721504786,4.648326049333765
a9840975-f1dd-4ae0-a9eb-4b42a39e0f42,3.073980223700839,3.8744748861993523,3.4434897743258857
5cfcdd9e-5e66-47ae-9837-061e0fa2510d,4.678438020905867,3.7198766344254492,3.7404339517884235
5c307119-61fa-4077-bb83-17aec58a583d,4.406120880140419,4.547738245799357,3.8575142518496213
76e214b7-dabc-454e-aac2-ae6abc3f60bf,4.127377322001259,3.515575775796648,3.679398494547508
bdb80017-0fc4-40b2-a787-99c60febf39f,4.779265006967464,4.717274231473784,3.808903474588521
b4225e4a-047f-40f6-8974-5ebe0e21acf8,3.220186999540142,3.451268855213568,4.590961255161327
b18a839a-ea7a-4dbb-9eb6-12c90b383036,4.428919499752066,3.7227040898747426,3.4467180198090217
3ce3e499-00c7-4b57-bc55-9472af66d08b,3.29326441386635,3.8956181354439297,3.940837119285563
8d37cc3a-375e-41b6-b4c3-efb10df78ff7,3.12185085353737,3.5824362851022755,3.0400171303412633
8293ff5f-df6e-458e-bbcc-b1b6aafd8d5d,3.265809014742731,4.532744474026466,4.015331838609702
b3d19165-a81b-4a1d-b44b-9cf277915521,4.901880181417235,3.819094422833877,3.223377288891777
8f7b6f0e-8531-460a-ba16-d9e1caf6f485,3.880866769316078,4.774051546851708,3.5644718844696195
76cae5bc-a2e6-4b54-8a1b-6f3fe19d9cb8,3.0979913924456706,4.927177317070861,3.6497467886302495
59f6f018-21cb-41e2-9fc3-66e52a8866e3,4.167269296509668,4.7196143050900385,3.16470525128382
587a1672-1f26-4840-9209-bea9f8295516,3.399428132265129,4.045250344552983,3.7211323268262717
b236f078-3e28-45bb-a7a8-69303bb80f6a,3.013672820519534,4.019616805227648,3.9961148039310768
3b3b85b5-2f2a-43f2-8c01-023ba9a40f00,4.5167715888880196,3.4317452945612303,3.8621908426548828
3fc96c8c-f4f3-4498-81e8-3f333da0ef3e,3.3097261578397283,4.184555324946884,3.560850629219078
bf4ebaa2-ae42-4408-973a-abbaba5ec031,4.8849729447197525,4.905451450880204,3.5897099214196766
f545ef16-9b7f-4a36-ae5c-aee655d9dd78,4.1855997375731455,3.1612130552941506,4.267166070767604
770edb33-32b8-4d39-9623-36a1b21edc8b,3.1739916450812804,4.504914828690158,4.4367917627538285
972bdc2d-4320-4925-a63b-f96303c47f44,3.435648857344326,4.739079108647704,4.153061303777567
125a0b01-f326-4546-8838-c6e5901cb50b,4.221689274519688,4.973406968991295,4.952376081383848
f3e364eb-7e56-4d7f-bb7d-0a2d38a86ca3,3.6762254560969536,3.6695154315338607,4.889748126522041
30d4d289-2b4e-46d5-823a-c4ebb27fdf4a,4.064286102098186,3.711148292469983,3.1969379096445403
722078ca-3deb-4ff1-8e52-371cdf0ad503,4.599024093192741,3.459550483314298,3.5227488099000563
ea239657-828d-4ba2-9716-854bf112b159,4.5852030164751065,4.578127251962492,4.736788225741551
36c33221-39b0-4a21-a664-ad0359455d8e,4.395973607966125,3.2800792008960262,3.0593270283581004
a057033e-fe2e-4e59-a690-06dc3ac59606,4.772108612259972,3.5355339225964824,4.184394333250578
5a3725f3-cb7e-460e-9a35-235c13dd9360,3.3987213831557925,3.590524715540948,4.908999079461466
97911325-069c-4a9e-bf5b-1172114b3ac2,3.3544829771020286,3.7498612374471736,4.357435349580318
945d3b38-3c2e-4ff2-9494-f564faad3e81,4.598699032506861,3.8433298072238595,3.1838666238675155
00299612-72f2-4d44-b62b-8df141a6e83a,3.641778692455631,4.1180499295596915,4.495635461920497
4dc7855a-8e97-4562-ae72-b4c437ddaadb,4.024364826224896,4.8967466429956215,3.7529693268875155
e5bc7048-75d8-4879-8ea5-cba90d017ea7,4.4879042974390915,3.4945594952215995,4.843067228876374
ffcb3031-e107-4747-b9a1-0ca2e50e1faf,3.7918647185886956,4.558441177851312,3.5726325711127402
bb116cfe-eecf-4291-9784-c03480431935,3.2603246003884268,4.352780577736782,3.9464640690531425
21572b58-9621-46ab-9365-929a4ebee53d,4.358914403574583,3.2321004594951668,4.493214364425546
1529e206-4851-46f7-bcb0-84efc7fca880,4.634318773695915,4.6207535027209055,3.5150799420642143
e639fb67-8dfb-46bc-af82-69fe38c35c7d,3.0255945671617384,3.1812235592597298,3.363564694874275
1ccd2863-dabe-49fb-bf20-5ef18094d3a8,4.12510423239549,4.477852459290839,3.0054162834064497
be5524a0-dddb-49da-a102-2eb323cd91e1,3.9388101847951273,4.431573490475508,3.975923652436565
603d51e2-c81b-4027-be29-46e247ffa097,3.5191920130545817,4.378803723274135,4.857234943978884
cc0cbb3d-4055-4e8c-9a6b-5d55f3fa435b,3.3220571342398566,3.5533846869791006,3.5629743543619115
29eba940-a40c-4040-8b02-9944c534b8f2,3.3760746225822205,4.146733978980254,3.08675705815012
9c548852-5588-444c-b585-0c7d19b5e04f,4.449946368449422,4.523155581600101,4.240862564229528
9205ef25-2982-43cb-87dd-d635460cc749,4.07239026828724,4.275183889857034,3.1123398288387856
a522c132-a5cb-437c-826c-39510551de61,4.962308762669892,4.608611441089401,4.013824468946739
feba7655-cb5a-4bcd-aa62-99a86d313754,3.4864615965043066,4.37576472985188,3.763059415421496
230ac1f2-dc02-4c22-b591-2babeba4ff13,4.913808353575494,3.548899776184463,3.950847707487376
c9aaf689-3397-4d2c-b17f-69a490c49511,4.030219118676747,3.306113089646276,3.3252805727441888
ef707694-3e99-4cd6-8945-93a5be710bc4,3.2920527552979952,4.263957972696292,3.180403761169712
ecb0b183-aeea-49ad-932e-245bc8968648,3.2963580853985865,4.519516761741443,4.497981755497008
633500bb-00c4-4bd1-90ee-356cd3dd5404,4.2171359809803155,3.2846459047312666,3.4913335201191655
1d002107-151e-4ded-be7c-71075a0ba72a,4.662845493263784,3.3496409157248435,4.6008481908644985
919a3b73-993d-45bd-8492-5b84c0d2c348,4.4954230505070285,3.0241386945168127,4.516894564080393
d709e13a-cb7f-43f8-81f2-6a6b5969a16c,4.3112546852712,4.063498362071694,3.396757741428583
5fe56828-8301-4374-bd3b-cb086300f8d0,3.3442161249764775,4.0845820954943655,4.816581008830264
8f8a6724-8504-43b6-8463-2b76221e0123,3.216680011541878,4.000151583597336,3.3225591828461942
67981a45-f2b1-4076-963c-8eeefd9cc0d2,3.000496047416955,3.632020037623431,4.594291497069394
8eef4e5b-f18f-450a-ac2f-582e774254e9,3.2035877224678724,3.8556224689842375,3.8410674414565706
495c8993-910e-4d4f-8d38-747a32fba49f,4.532733214966768,4.532473540871272,3.3660326313783244
651a6ed0-8f56-41f0-ab83-b2422483b93f,4.790496831978075,3.363593762524204,4.876222633296328
5544fc2d-158d-43c8-8550-f74c0d26b4b8,3.480700917710837,3.403095773309889,4.926514972800996
e81dbef7-f42e-4a2b-99a4-c09599f3dfa3,4.589788480900172,4.333956529553181,4.022745823608382
309e2bca-bbb7-4c1e-81b5-b0dac146ef7e,3.397697531215962,4.733801747171945,3.9383490352535993
8ad37566-79c8-4cec-89c8-4047fbad29c4,3.4985433667164028,3.680786936472606,4.801683465569675
d4fe364c-4756-40a8-be64-e8f999f18e6c,3.448316188784405,4.865488650293216,4.1922733552173685
a9a6229b-f86a-4804-9dd9-cc54e526bf3c,3.103459818098343,3.115352147235305,3.53207724656934
a38dedde-f7cc-464b-9762-d90b3da3eec3,3.3881225362003295,3.237038640642892,3.8503945137092286
8899a506-09d1-46dc-89a0-d7accdb9a7b2,3.7470866892146186,3.9199192389862914,4.671978156950828
18394d47-1f23-4d50-bd39-412fd092effa,3.81093943077658,4.446970455257079,4.719126614709522
258e1557-be0a-4931-a95f-3633336e55bb,3.618932827786325,3.7416739294712187,4.878505606963027
c76ed6b9-0409-42e7-8e25-0f5fc5b83f99,4.029450571287734,4.109494580335203,3.576521774355127
85b43781-adaf-4e8a-b7fc-3cca800fbdec,3.755996464999647,3.0571413712852022,4.359905513935422
ed36b3f1-9910-4390-a26a-66403507472d,4.940729292348171,3.923668623342393,3.1367776246690964
b37ec6dd-451a-49e8-bef7-a0eef71ed618,4.614700908662529,3.485151068950283,4.451805311053503
9920884a-c76d-45e4-980a-186c66f115ce,4.861954691885844,4.03273768107171,4.1263993800914935
77312b32-f0ee-4c62-aa44-2677613b2eea,4.114853892425407,4.0516664106228735,3.4995321861791675
240a53b6-3fa8-42cb-9ecb-8f9bef9cb083,4.3566792574426145,4.50631785615411,4.309263830507666
97ba6d50-f850-46d7-9fa7-09fc7b245230,3.3333527502023887,4.079683255733804,3.270364204173452
b93c163e-5d17-4c84-9c59-b19f50d88056,4.505571514474266,4.228538345555843,3.6676125934695323
749991d8-d78a-41a1-88df-047bb4996d46,3.4719422223305467,4.059293163460087,3.8018271975879037
ca001f4e-6461-4ffa-b9c5-bcc8e4c70795,3.291665855468352,4.980754868771659,4.554274327547473
19199ea6-56ca-4dec-bef6-5f6c4ae88cf5,3.083718697478323,4.583238723846448,3.6175686130555453
fff3d189-b1f6-4fad-b4a7-ce0975fdba28,3.944460499203931,4.511290056004546,3.0980693041844747
4f9830b3-122c-4c1d-8df1-4fea98dc95d1,3.5735785192587004,4.254518921987527,3.3614813887537585
38c6d7f6-f42f-4379-9e15-393bbadfa78a,4.973454345272377,4.056741398661675,4.216186261676604
30fc941b-dae2-429c-838a-3710fbc6fc39,3.4996686040316263,3.6895142792127382,3.030500761011252
a0d3c7bc-7ee3-4d22-9318-952c21eeba7b,4.733086560637308,4.567935852176422,4.584464544540782
85591fb2-0faf-4ae6-aeb2-2ba5fc193f8b,3.6328775382626555,3.379218332774389,4.802240156717082
1bb301a8-f773-4560-85e3-17df5ce95877,4.498253704624824,3.0730977998788385,3.990795216293723
094b5cc0-bf7a-40e9-829a-c51a1822bc39,4.31968262013941,4.396344089056202,4.4152608367346975
f9e9c78d-223d-4a0f-a515-270d377e215a,4.123567109323364,3.289703393557467,3.9253535810256395
0c7a299d-1f26-42c2-9a60-b4d2dbf5357b,3.8336498869082027,4.807652165521862,3.6175265890296915
637e6912-2d9e-4f2d-800d-6fec127b3b2a,4.342210025689186,4.541362773939029,3.329732757353061
927d9b45-ee82-4701-b1c7-ccb3ab4c064a,3.814556700433717,4.2044887556546,4.036324575269455
5ebb314b-6be8-4e49-b1ad-10141bdb9e64,4.09620046865464,3.6278493073492175,4.859779136465122
b10aff08-4741-4515-8bcd-04f2f200a3be,4.179603473671937,4.275884718179681,4.77994433376968
8a6946c1-d81c-4404-b38f-c915901d09d3,3.5347104400742477,3.9537133797700115,4.8392516007910285
43038a4d-d281-499a-9daa-5a8b1ac1f28b,3.6794729546107794,3.5822969356393286,4.93282612019601
db307c4d-a30e-4407-a1fe-027103bca90a,3.0361001271156063,4.890157954193581,3.330715954818573
c69cc48f-4084-4c8a-bcde-554f59863942,4.704317986789569,3.3237788307329854,3.293050682578806
eae8e773-fcd8-4c53-8f72-06d3bfc6301f,4.511966288601269,4.506767498841754,3.855522815699052
568fcaff-ca8e-451b-8b29-43b2e8d4ef83,3.367060906605845,4.6000771357836685,4.378623072263014
df4b0f9b-ae8b-440d-8434-babcffec549b,3.724096900017117,4.903589216356657,3.8793878399308444
7d8b2eec-61dc-4271-9f0c-234524adfde1,3.842138966018057,4.098832859604317,4.784708741880269
39a13631-e51d-4e14-b7f4-c881e52fb822,3.668757384000176,4.069750322028732,4.434792967579254
2e3cfd74-3bcb-48ee-8dcb-2fd99c8bba44,4.596485613212179,4.840578418024679,4.267941610892404
74f2e332-6e02-44b4-86be-6981e8a9cee4,4.450841412230971,4.6021865186823785,3.142075654958547
7f280833-64fd-4574-88f7-83c1b7ba6e1d,4.5343174602823915,4.5272729590908085,3.350670854968549
8414099b-b5ae-4f13-92b7-e4a81daf38cd,4.808260101868706,4.578274108422624,3.856307508490774
4039a2b2-0baa-4fd8-b59a-8b13268b816a,4.190302511800759,3.986362182928574,4.952749538715976
37a2f43c-b426-461d-8baa-d4d348fe3f7a,4.229068658056109,3.082837235662094,3.6688173971674294
f72daf51-6122-4785-9690-58b13effa094,4.443868239294465,3.3965297673189583,4.259950925031548
6fa4c6d5-b35c-483f-b1f2-ac01d3447e42,4.362465189301354,4.285984175328574,4.977812066399188
ea361267-b2e9-47fd-b39b-79bedc0ce700,4.739626036797923,3.7923318368585432,3.528050117799194
e9632808-e14f-44a0-8062-a3b91e5228f0,4.540396411689089,4.213540496794006,3.3333340464831585
097e5a16-34f0-49af-a4ad-31463bf5b209,3.2409172329576172,4.1033558054825185,4.092666564268
f77818e9-15d4-4d9f-b523-c9e9dcea4a6e,4.8567172308955735,3.8773206111137704,4.10378078102284
4778e7e5-054f-432a-aa7d-372ee6b0d200,4.366198580602405,3.4694560429618924,4.843773265016188
4d694807-b8da-4e74-a8fa-34b82fe39887,3.2542918516527077,4.43791978155727,3.052860190383214
67ce7d6c-283a-4f87-b16f-d250b10c7590,4.543947471431865,4.8180902595027915,3.814755466106493
f09a9cea-39fd-4285-91cd-12f858858f8e,3.716825059478409,4.5399274379015795,3.6246963169159434
670e8d23-d867-4b5f-a855-ed5a304237e4,4.611955824073006,3.2400764722442985,4.142105629768755
c3a12c7f-a6a1-4008-bc17-8ed694f8cc1e,4.910811885980434,4.075899476999563,3.0186607097213383
5950ba3b-9713-4219-ad34-e199f7742067,3.510484072217859,4.670732364731164,4.422127616802254
52c721fc-f584-40fd-8ca2-a0b9b7701503,4.714822092169818,4.181963564207399,3.969979484986048
46ea52a9-b837-42d8-adf7-446a1e05b612,4.547122740287877,3.8791383218270754,4.401378411772443
48f21329-c2c1-4448-9056-9be4f2f0f115,4.342369800400935,3.5690926996098415,3.8956124272926633
d96c1e00-7702-4716-aaed-1de7f3c4928c,3.7698410891218272,3.66078150117286,3.948385666385172
f378bd66-514f-4006-ab4a-939272f3bb09,3.21972419088892,3.4843136601960207,4.79109945614481
5ed410b6-de27-4097-8eb2-a9f239446ac9,3.967793655839854,3.391452902608683,3.4217962972489735
575c3d0a-ea44-4251-92f3-7c2e36248dee,3.211333259554981,4.177730297237659,3.4349774690315256
be698b4e-f172-40d3-9915-bc34396ec910,4.00029445375665,4.0187696072271635,4.118953190220609
5cec5051-b989-477e-a852-f8c064de380c,4.640586541551139,4.469666168415766,4.320448549108837
c6bb5ca9-6dd5-4e0b-9459-7dec5831a59d,4.995276268801926,3.6158590747164183,3.7093764669642963
14a9c525-2b93-40a4-814d-ac0afdaa28e2,3.396017422986218,3.9216481611515945,4.0390223346298155
b4726f59-44b7-40c7-82ee-1007a303e88f,3.415716084694045,4.360740438100537,3.4557128042350644
af22f6a5-a375-46c3-a3d9-bf334e718f49,4.621766663838138,4.926467570132354,3.2718212446196566
f1b54542-67f2-49fb-ad02-111f42d5f224,3.93811726459442,3.697740803280986,3.476525300132505
0f71977b-3d63-4544-a91f-8c42eb66bb9c,4.831609192063764,3.5964177392267507,4.832746118390315
684e5cff-f5dd-47d4-adf8-2c5cc9631e92,4.5379924751624285,3.898576741848726,4.60363599465215
13ed6f79-f120-4d32-9563-b54a018e0118,4.472855529460384,4.447747926927107,3.2804913563244202
2159b552-8fe1-4fb0-8672-6cea00dfa01a,3.2039074173093134,4.923100595934043,3.093120612230404
aa7f0634-9c5e-4331-997a-05c30ddf0bda,3.07175113034818,4.073072646631912,3.1863699436915907
c48426ae-6483-4c01-8e5c-65916e2e68ad,3.633525639319723,4.624880480793179,3.586865608349197
0112e722-d305-4d2d-9ebc-5149c5da4c98,3.434596721697907,3.9287996116419865,4.622718031505478
32f74e98-edbc-4b23-8dde-943b4c1ecba4,4.424617771857026,3.0797142573801732,3.6427489732142293
90a255df-bdd0-4f0f-ad27-cba858cadd83,3.9014674483321006,4.7884226185553995,3.3713105265368615
90bf0975-c6cf-45c3-8185-0e3445d6b52d,4.046292749257838,3.5797561853970548,3.7916822109159183
36e0dd7f-19f0-4179-8849-df3392d6e49f,4.627482965743798,3.2773312826053864,3.24810724468264
2fe5488b-c7a3-40b1-9426-a820e5d194c2,3.9570093635314185,4.992322987657405,3.9404336894801264
8ad2134c-eb00-4cad-b36d-f5f2be85b38f,4.089852641610799,3.6947979925581134,4.351108309292613
918dd6b9-4f45-4f0d-b70c-ee1e1c1cfc30,4.684640532816044,3.2730765546754053,3.7376972394454953
b873595a-1805-4435-9aab-191daf6d275c,3.8626716186150256,3.6230843568764923,3.347222991881422
91a1e061-71ae-4cba-9f00-c6019c79e33d,3.1662534158271978,4.027675253565825,3.9063949642089533
55befde5-7d67-48c4-ae6f-637a42f234dd,4.043410419185965,3.1759141730059737,4.524978464953631
213fecb4-11b2-4dee-afe6-56304a6b08fa,4.1587233684656955,3.705241668727787,3.153188503282297
7e9ac13a-b3a9-49cc-82ca-1da9c06b048f,4.023593608625986,4.3377128455521206,3.14187424404689
3075875a-5622-43bd-804a-ba16a7d73860,3.516099034436235,4.831864009807122,3.6362214788656777
d5d3ae21-fa4e-48ee-94a6-876c57e95233,3.447380136504256,3.7948753691202852,3.830105574807752
13e0d91b-f110-4ff1-b93f-3332aaeef2b8,3.739512743863683,4.129128491489828,3.432943671456786
1c91b5c1-9868-4a04-9b54-f0e0a5ca44ce,3.3324574770073596,4.2721243999338885,3.0538212624041066
e8a50c3e-cbd5-40d7-9a9f-62cd699af353,4.33204735854767,3.1415069586756577,3.439119283827589
60cd8c96-7b3c-4e40-81c9-f2045281c3a0,4.229349802559288,3.684450084779968,3.870739743747526
a8e2d39e-4414-4583-8f44-3561fa03e65e,4.2647912313575675,4.368508030325026,3.1588546888724442
7d2ce742-1bac-4633-943c-b367e84da95d,3.4495949862798825,4.47132217298048,4.431783657287941
20c58699-378a-48fb-b6eb-ea3d6593ceb4,3.493058028407768,3.7119042203476553,4.10420168882046
7262141a-af63-4316-9076-4cae50f66782,4.5747805182375005,3.0134725006996073,3.8688804396049017
ef852041-bc81-4a8b-b088-b5fb2ed41059,4.380223545117031,3.013731200494856,4.037423686425761
db11c3ea-5e36-4364-a710-3751d0b7809c,4.750359698335083,4.07624003545344,4.3116119640340616
50a1a180-1ccf-4372-9ed8-760be439a067,3.8070114355535907,4.10297179306491,4.989597011486426
e1219cb6-6c18-4a9a-9b9c-6d3bdfe2d00d,4.094655664195505,4.111438864755458,4.550240125082902
936a7da9-0b70-4674-be77-c5eb32c70063,4.477555411860827,4.44350613166077,4.080726222107703
1d5c0305-fcb5-4f87-b4ed-879ca2b70638,4.948309938065113,4.842538791388273,4.54106759668268
196d9f6d-fdec-407d-a2fd-7d5ee13dc873,4.979263625691392,4.9803404154686985,3.9504484553191945
c3c4aa08-51a9-422b-ae43-4916b2f9e039,4.998350824956561,4.402133509249758,3.6218174054561008
e660514f-61ab-413c-801d-b80bcfb67fde,4.781052966129613,4.027997435247929,3.5239225556305502
