Student_ID,Math_Grade,Science_Grade,English_Grade,History Grade,Geography Grade,Economics Grade,Art Grade,IT Grade,Standardized_Test_Score,Attendance_Rate,Study_Time_Hours,Assignment_Completion_Rate
8286774c-973f-4790-b605-aa8c022dbdee,86.33807338633702,86.65852190107343,95.9699567315681,68.76236692239533,76.286571938685,73.87040287680274,84.42993979817238,90.46725423921274,417.0843430983212,0.9670469087720184,16.608480034502342,0.76134278869515
cef1e10f-e7ce-481e-9edb-6f32c5e8f881,94.02326916376967,91.49548107009332,84.9402124498935,77.72159906540644,76.367865751426,94.49617409172356,88.63400062107245,97.53460060761037,485.63346205753544,0.7518908573809225,19.61537899423833,0.9902532261462021
3a4e7d69-6457-4499-8d14-12ce3982f0a5,94.6917680383921,78.17381692270621,65.25151888019298,84.71252778357146,81.76720463767815,94.17070770630123,90.47878978388614,64.54605045246734,373.6506728559465,0.9768619523463672,9.066424146198244,0.8431092895509609
bb226c58-f708-405f-bc59-6dd53e3d0a6e,88.3345190686014,85.20988877824632,72.38766844420756,90.79894472826403,81.73879479925452,60.89206819594574,70.51257098211767,88.19137173790907,552.8827211674027,0.8568357199154251,15.545429248069189,0.9124391020496787
60489568-32fd-47cf-a90e-4f04a1d448b3,93.48053313454687,69.9353443497283,68.07179793009828,64.15837503649558,79.88615263531486,84.38020489797724,61.809185236808595,94.03223831869795,527.8637003401232,0.9146708906419216,18.927029785927353,0.7799458781445678
e86e1d96-6284-4918-93f8-30544b6e4f78,87.89885846677134,88.21843321133946,96.3530599086745,98.49461265818113,65.39143139669753,74.71328897283826,60.07490975676674,98.17514400883573,798.5814071397284,0.73307334600417,15.29430143925564,0.8128029101867226
379c4711-dd40-4035-96d2-ad78006ad335,87.20563087041202,77.10405334813349,90.4160026914993,95.60882682218224,79.84301914002124,76.62644006001797,74.02597131816074,68.43877158846797,605.6043264077712,0.7807100646327733,15.216642479663893,0.7715816448930176
fdbde3ac-fdcd-4cfd-b5c2-a18c2b7e1b9a,84.74445512860737,77.70182059258983,87.05593475640023,70.81394361982338,66.76415601682606,93.28162956875104,69.65856912796865,80.15716030896976,693.2224115972117,0.9875555824544279,8.3565885362781,0.8811683992247872
d4aeb74d-9152-4fc8-9536-506c028519b9,90.10866558230565,85.97289298307527,72.03865278526487,92.91040972129328,65.04543145183061,72.39359086110713,62.49270900196743,87.22219390577928,467.0073353788271,0.7798449840789193,13.026953004795395,0.940588405554751
7d566350-3804-4885-9ecf-7833311bd61d,66.34420421172295,97.45122485875706,67.36179088200853,80.73295692159294,97.3058286936467,97.72195242550481,67.18113169974667,69.8987091800535,715.7726656713983,0.7889565161173437,13.437842654068703,0.8029454172898254
0c450b87-fa21-4f3e-8193-cc8121f15881,95.23483036795713,62.56025386434484,90.25804351955648,78.47225926248075,84.19800052590817,67.18535305488562,64.9799559307179,84.01891453001096,607.5424832438417,0.7592792154523238,15.501943436839293,0.7923469834544903
8bd69e38-2661-4e85-9b84-4b586e0c2acb,94.87374110980929,92.9897294938803,78.96631783516318,72.57736423245622,86.37960232498337,86.50889693472712,96.59513522469481,70.30315129991997,648.4961657992192,0.7387220995920488,19.95232174844274,0.7361145868393588
b3501463-a1ec-4438-98d6-d23d5922134e,61.169891321382366,71.69532441648772,69.03158208602517,83.2387434652637,76.07174681333456,86.88420268055059,65.61068853836676,73.3382808212659,447.2153889747272,0.7699772924361994,5.504657338156431,0.6708386777176335
e24209f9-bdd3-4313-ad99-71111056efc4,93.03267002259051,77.75677818025511,84.664879126611,89.1955647081439,96.35923567659457,70.08780645711673,81.50593855950717,77.66074786043461,574.3191958477886,0.8926980675852395,5.978489919012302,0.9756990891500436
d777ce28-2679-4ed8-bfe5-dd5999e6da17,65.1547946989378,60.87653315100036,61.61335408553808,76.43731619851033,85.51721958318662,72.99002435868807,83.72423820448658,81.16760394986268,617.0184867068043,0.8366103200510691,6.169251041463781,0.726431887471802
e443f48e-f12e-4799-9932-4f54272af600,73.40475417036568,72.04184311337252,73.04681016513014,85.16876772033169,90.7667947809435,93.39193970319761,81.73957830834536,77.97463486500602,594.5473379082905,0.8661267509013696,16.144687017334352,0.9202765854297141
451df54b-12d4-4aad-9d11-dcaa6196e48e,89.74033025166432,80.10524970520521,78.74227978364539,87.97251684621216,74.74249876110855,90.4722101981981,63.96225736863952,79.72782079151716,757.5968557122833,0.7367094486298073,7.045306926661363,0.8861388085149897
84c83630-746c-479a-9acd-9bae58adb238,66.43039584193232,62.24704309389756,65.91833336437624,88.44487268061144,98.40047523276502,73.16383521259039,72.75193447002205,71.9435502515317,749.1363322462768,0.94063493414887,14.336778117355179,0.9163670401112516
d47e82ca-3e6f-415f-b5ee-a6bfeb14716b,92.71868096476248,79.6438291753266,99.38617910363358,62.078643925247206,92.8184516063326,81.35826187739735,62.05081329852613,66.35860376090523,785.4920289384353,0.9352284101739544,9.870033168401877,0.974707253348841
08aaeed9-34d0-456e-a2a9-32b1cb1b3e28,93.28536711830968,97.08442515433708,68.36389458358457,94.38991222740268,94.15793852058175,62.46721185012382,75.82679656385264,61.893999093073575,633.7140030034947,0.7064769733428026,11.859799343160665,0.8493483040883589
a60d745f-7a29-41b6-8a10-537dc32fb59c,80.29870935043346,64.21572872431221,65.21412520173062,78.33013259060192,66.88777069703018,68.34983529594517,67.54395725086368,67.83914889966671,785.9570650628423,0.8150545283530914,8.234947397261209,0.9591801373528178
924fae9b-04b3-4f5d-8796-fd9f259fa788,60.25543486867334,90.57762912302017,68.14139495547586,70.49664326784858,70.83852831484879,79.43282235441596,82.46530133137519,83.27774566023132,716.2390000159544,0.7206311805913443,17.99159841956813,0.6670789291649174
6fc0de0c-419e-4cee-ad4b-bd83b22c386e,71.48152532699652,76.3868421350397,90.76244532638897,69.67058029918726,71.42506398734308,63.438949411168466,87.71233575396403,91.4446179121253,435.41607016997966,0.9376317338244874,13.792254862445395,0.850685030382715
413afc85-53ff-40d2-8cbc-e4d025fd73b8,84.67707673502969,86.20694858097352,77.02022637087371,79.32056451375801,70.83636892987485,93.7332941956775,81.28479440818826,66.76990389771578,513.7178347756485,0.9211809049377113,19.168448953733787,0.9089102451658451
c6dda2a7-33d4-453c-afec-a0b06052bd51,99.24744712109694,70.40946391940918,82.61663759010152,95.47326157875837,94.21632648417152,88.72024840430592,77.36946786445583,64.34221431090594,419.1962210945049,0.9705964282879469,13.618943745564943,0.7086564522976696
ae0ed686-7a61-4967-b9ce-9d98368993c8,85.27254108066674,66.37969050165434,60.84036627945443,75.13390326730588,61.275391808343684,97.74534682593979,75.4933368342677,89.97161442197,302.0985804152826,0.7709211876859343,6.8586204589542,0.8963015205167859
219137df-7375-409a-8bca-e1c0634dbe5b,70.39214324256639,66.41850457084905,61.37725234293258,89.98902987134173,63.04399955923097,87.73867623856108,93.66767072388015,72.20633322149159,394.02437657345433,0.8368887649383396,7.563056507577132,0.9113907316464948
32383bf1-7679-4257-960e-531b5379dc39,85.36022812398446,62.81967782572578,77.83302199308065,63.87274923948874,70.95659482519615,97.61605489048742,68.77472260261081,98.0599775690941,302.03029314343786,0.7553463631493192,19.83610964551771,0.9324751824065779
acb99f5d-9bd5-4d8c-b9e7-05dcbc66e756,81.59941518863423,67.42586819604972,92.66620972806494,79.04226808604247,67.99491898597775,82.1805022276386,89.36873358115476,88.57271882441492,659.919230675245,0.8113704803422358,15.883477959963017,0.7251531650383731
b6e0e803-4bc9-4557-b0ea-f71e7364a5db,91.19381580604575,86.56877539955873,95.40955514830262,99.66744561570943,69.27438455531393,84.00874444247877,90.29929298960477,73.07024188972123,512.7671488605997,0.8566729754700652,5.739181250436345,0.8726426360673236
1ebfb799-b874-436f-a9f2-8b52ac063cac,64.27922555307833,95.26762447374031,63.46826270382561,90.81751211169347,91.917727570132,99.07884218505043,76.76800029082938,71.58170991174819,456.2873635389291,0.7159992369515766,15.556715075519971,0.7217013133639049
5d080638-87ed-4ed0-a088-6d6a57d7518e,90.44111610008112,92.56502742364647,81.53452408404091,68.42113953762453,82.52506375568188,85.68516587457042,71.89202396902557,80.94793545085236,680.8604455475939,0.9144611232032156,11.182595702144175,0.8956161549993822
0601316c-1b5b-4f9b-8d7f-883089b3bf4f,81.65066314704441,87.40537239497937,96.52918745117083,80.05765894791642,60.23082645171872,61.23146275442986,78.82165944183902,63.16578673112838,716.2433873098225,0.8629880081113226,9.608125802347857,0.7851894660582849
dd05739d-5f6e-4c47-8d3f-ff9ffacf6b77,98.51968015435978,64.41727453644411,75.51891017591545,69.34499054594266,77.17291062816781,88.95211106522093,63.72855703570794,64.70706050581197,787.64976932494,0.948687705163202,7.310911905958014,0.839017749810888
05e01532-0d06-446e-871e-fd63591df4c1,73.67488664154745,71.567497851838,93.18263325713474,76.38243709050037,76.31539707401436,96.21874768549662,61.8372012891636,67.0343152526477,621.0067923376206,0.7815341503573592,17.598559318348485,0.7663359925722275
5a552d3f-9c40-4841-8793-4dac5544e6d9,85.30487572535793,72.39227501289876,65.34782617597745,91.20336094939859,64.55781077778174,91.82320999177307,64.46412797807567,90.9889437321824,530.7644792700258,0.9709963315807764,5.9576206848365105,0.6647931707719297
64d3d368-1c54-4b12-b915-d52d166909e6,97.2811242204007,69.99827785590485,97.41577958671195,90.84899261161615,87.04567154405828,83.3533309050169,67.48580125848905,80.5542943707649,452.63215080371793,0.9996082759091329,9.347531935694604,0.6712118118421454
45e2e0b0-6516-48c0-a162-dc9caccc6721,64.10038911962717,80.60022638838893,90.05693270125211,69.1240151160954,88.08388753517964,86.85214052374064,80.16707281352171,60.422684910977715,411.15910460711314,0.9757895315133023,9.595743407385566,0.6310275629048537
a4357bb9-1830-480e-97a9-5f7bb74abd74,97.48913948945804,81.4221525951869,97.65337571147606,96.88893272619441,88.8357287620839,99.60767157006687,93.96546544644488,86.94066109888436,406.4629752413006,0.9333677427499463,7.413579259452505,0.8472290718886647
a208e6be-9a41-46c0-8cdb-54b64976f42d,87.51542889203253,74.27543900684441,87.06468934210025,83.70272731059308,89.13883782234367,63.626483540373535,69.42569327998748,76.94760714641988,504.59468735989935,0.9437106408621342,12.622773249303055,0.9394553591812237
db53d3be-8bee-4ff3-8e12-797bd37ed560,62.713482364206875,74.15156634945744,74.53615727997708,75.19697163848058,60.002113077291874,86.68979314532959,97.40648042987112,80.43409459855192,795.8931776439649,0.8721232727633759,5.175539402163389,0.6083347305048323
65960e6f-62df-4483-8b73-ca26a1efcf76,72.03854267787266,93.14222391624325,97.5272469009889,80.07742323123443,98.15683215386889,71.33590778282375,98.19631635740014,68.56464973651742,300.42684871870165,0.7570461588737831,9.514632731156137,0.6264958008353414
f7d92613-6a8a-4b6f-b0cf-9726faa5a272,88.32688354581126,91.57171393278742,71.02267105236714,84.20285013750976,92.56835068218652,85.6036158634468,98.35618419380822,82.07128913576415,398.6029486155004,0.9031122055443151,19.00444166049596,0.7829867969211641
9758c11e-c9f8-430f-8e73-c1549cbe3ed8,62.69402405875087,72.31183326722983,73.2869008824693,82.39562127383141,96.15926786357142,84.30494303535755,93.50250938705295,99.16612959005954,394.1964912017869,0.9138259006179794,9.657943540130086,0.8950882944672758
f451a3c5-bfee-4650-8af5-7f086bb64d0c,83.28681840705093,96.55153775493037,88.03233672006961,79.45620142144713,60.62573181229737,66.13827328432649,74.55300163190883,62.93778764023046,658.5597427661462,0.9956155420803717,10.406890806601275,0.6630830578847805
f46033e0-e6e6-44ce-86de-1b8cbf9ae6df,73.83532227811827,98.11260068010024,90.61265198101545,80.197312163576,97.35435183142957,68.26986582960957,62.90735644010492,71.35669598657722,476.2423637990309,0.8623903948768965,12.097475723511074,0.7086605278196776
3afb3d09-85c4-4479-9220-420db4377ab5,84.83662071069908,73.06970168120164,97.17613935396615,67.05647641711545,92.39154114752418,84.86518312172853,82.75274927065979,69.71990371443319,528.6304022959102,0.7814107045075169,13.425400622772122,0.6928024805127229
176d401b-3d1b-468d-aea1-40fbea9a9b4c,61.829681352500515,74.1769979517222,68.19209636224838,92.50931617218717,93.48876571834793,65.12919789215097,82.34725775748934,69.94197243004719,374.31206523495246,0.905101756521852,17.13062967231116,0.7596204874684617
b16601a0-db99-4287-b02b-0d3c3d204daf,94.86147224609505,80.22536613687835,91.91992140876896,81.67041279764061,63.73149538887874,70.60723500521291,93.99903068438383,75.14825430261509,502.49851943847386,0.9938127458999364,7.854818347340265,0.6899994708070285
3414babc-4202-409e-8598-2f910eeaae8f,98.93955876709587,97.64483250134694,89.54184213587854,65.24319446818812,89.5511211567439,93.4098219095201,99.83964203784421,92.72439138976671,351.599905952918,0.7531641724807282,18.076195657888356,0.7410394714179012
8d3599c6-475c-42c1-8a93-e8bfbadae9d1,98.75511421142767,95.05277732569246,62.551782250143916,90.64628406331111,98.39666758568364,73.08366024006554,80.3262922624059,96.5143475985755,566.5216439442916,0.7977993755606808,16.36324035715834,0.8914170394647776
8aecc952-43a7-4388-99fa-5b3bdd82caa4,89.986073269717,64.1027185033436,75.48892564840828,97.29775913509403,87.14189365672642,79.52240625078652,73.80816124159136,68.08860349835894,348.969182691428,0.8625642861318044,15.839755019923329,0.8444036993816757
327b906d-bc6e-47d8-a54b-b452c3f3eb15,65.20344960522527,75.70922973085665,71.31061828240394,97.89227596947848,82.82245618498426,97.64561340583361,67.43606846225067,81.71799751792452,695.2541905865781,0.7510643904646014,6.302068605719528,0.6324726821566772
90e31aee-fa99-4820-b7f9-38e8cf4817e8,90.3305278371609,82.13484758999087,72.17961697416122,74.7607092964469,97.82518710995987,69.08596355347785,60.19199299269483,85.47595888661921,583.3008587702448,0.7066661918559815,5.32461034961877,0.8550982664982871
7be0fa6f-84ee-49c2-9645-686b17ed0443,60.98347665835206,80.1252989020616,99.31787518218803,65.42067494243017,77.71748486937744,75.58504069432041,80.36454769955517,80.8730989745538,661.9839368867584,0.8010949367323752,13.91019051362126,0.7908308686236853
4aee9db2-1bda-40eb-928e-147be707380d,60.88494206115989,67.75452271747571,85.71109653919711,80.73598506532261,83.97174265241915,84.25831102174183,82.22074666810383,77.36305576787679,509.25819332634194,0.9596112404503174,17.94700943784742,0.9738262298828555
f826c34c-87c5-4d6a-9b6b-67730cf557dd,72.94440876598165,94.35267084672618,88.70704631173999,64.50436917396883,79.05353173977466,90.21355718015889,92.9975391926959,67.67902023436952,490.7456466211137,0.7130405197971144,13.76662196210954,0.7157217268416213
e1e54ded-edff-485b-814f-dcb1630ce9cc,79.54572761618664,87.07763131987349,99.06470549260037,97.35949674050468,97.31384885441196,96.06613546850821,80.18307871571203,79.52877436796953,349.1044445244318,0.8286787177050752,8.198522981682963,0.8904665678796639
023d1f73-1601-46b4-9d61-5ef015a7df86,90.81629671231173,93.51633499407214,75.08807129830555,67.34318509420584,63.04338907062029,96.6189195029406,96.65873394664226,76.04859310845316,561.9278035214113,0.9286602318778248,6.357798469238198,0.8923443292178279
f5f9f548-7ab8-42c6-bd35-4353da6875c5,87.33181506426021,94.35057117397889,92.07360673811223,70.11063439804656,80.04478803301393,91.06560297490492,85.12333906285741,91.82253450009078,557.2510824285459,0.9859547790732656,15.493946792266025,0.6886003124036749
797f380d-9a13-401a-b7c1-21c2c006954b,77.83610825506993,89.93423414662959,77.38123853217982,76.26546107539882,87.47809765541753,69.13323346373241,93.61344952884332,90.54417436651981,534.0510222248026,0.9956426197013297,15.826554159767143,0.9612894499883744
c7ca20f2-bdb8-4c86-84cb-da719080c920,70.94506665126664,77.56842404998869,94.78134687259919,75.32657874236503,91.67626153688948,60.992373201702634,65.93206939230988,65.35994724822683,670.2591823412247,0.8265908141826225,7.58797551030663,0.7964732801718413
ba2e5060-3f70-48eb-9111-476c5b9fb827,99.88498000630844,84.42187020061698,67.22630165245212,91.78651569591557,83.32074589776545,75.35095721422495,94.21344521209258,63.540762102522706,716.2522000161773,0.9851152883137353,5.4228547324480445,0.8715533467557209
f12b27e6-459d-4990-82d3-756003cff481,77.04725208943891,66.41461624478973,97.90744708257118,78.25267282203849,96.35670976485815,65.66195403951293,87.00575417775394,96.32615772910012,675.394837474254,0.7106256919842591,11.124252698347956,0.6583422235534018
04486d5f-fd28-4dd0-abd1-bb3d7a0ffe16,78.05548097318702,86.94581669899631,68.75086833643519,66.83073040013348,97.67965787535488,88.41550589753192,66.80932129753322,81.42033555857991,371.9328714034219,0.9237750813995669,13.740780531995332,0.7031215667967877
e803198c-593d-4354-98c4-0b85797c83b3,66.54495284766676,67.17013022957123,73.04882027923726,70.68839581944296,62.57276892774334,86.44522347302868,67.59054232584043,94.31203749130363,611.0297546410541,0.8928238103900838,15.590036143507868,0.8344428471748891
ee530190-1789-4311-8670-d4a3e6e16d33,91.79238194999718,87.75798362040626,90.24768936427122,80.36453540750088,76.09482158165497,61.75886566485819,97.06002476176886,62.326044822656044,340.1615528447667,0.7748565572758457,17.14917513729354,0.7276109073493398
044cfd41-3690-4f8f-a486-27aa83a936bc,87.74728903125954,69.18392643015875,75.75020566261627,65.8981566970454,60.938360868846175,93.46375116523805,61.288614418014916,81.06062466086522,647.3111437202383,0.8521955502038947,14.158061409600984,0.7998771674283893
b236a90f-a67a-4e5b-aba1-81b4ed7c17da,68.83078451155042,64.7020520060088,84.32845507065787,84.46622702584057,73.17666629497772,69.94973065164729,78.50139773182825,81.57706058304946,490.91954828056333,0.7388661213281487,6.663209128977275,0.7496020797493157
c32776d9-36b8-415d-88ff-beb65fee8f3f,63.295241824633706,66.6113796057183,77.78294004277714,82.62989226204584,81.47472871882408,77.28908301964168,72.53901159736407,94.428081301686,366.24947813314327,0.9614791452854683,15.238725082136222,0.8562215186576192
eece0f61-468d-4c0f-a0bf-8ea7468bf10b,87.21997208298852,60.07968540876281,89.69479748359127,88.58809265529031,96.43179722039795,86.7173494182297,86.60309759993712,63.9043999291883,731.0254284880639,0.8073694256636943,19.76264964342323,0.7948581451123236
557c6e42-c995-4a4e-beb7-5b8ddeaeff4f,86.1804485712454,88.7495847141412,69.13325009474443,97.50818461517471,93.86217289861611,77.17675147409014,93.58517550275968,69.61782254703637,607.0041695194686,0.8878133411397149,18.583768768961058,0.6018439743892673
7ce545a7-84d1-4b60-9deb-e0a9fafcbb86,70.93038107992837,89.29604196233517,62.33831948947508,96.49018244404623,65.09998906687943,77.65151211199773,74.41512486226279,76.26153255548053,477.36248397376374,0.7476328858861786,18.07503363904269,0.8598723351781536
2c0df9b9-96e3-447e-ad82-154005264f3d,98.0345424900164,80.59733399653038,71.99717589892265,97.84302472275326,63.721214989635826,62.62511981342961,77.07608349291348,94.63365901679768,315.3635898252498,0.761849453389362,9.532552300375112,0.7688486228200727
d29f775b-fe30-4f8f-805b-42dd875ff612,66.04231567123601,66.45451204221534,78.97234659473722,69.78862388094804,83.57069355026668,76.05774197040014,99.27671138005657,97.55533260282269,568.6551295018053,0.9975869112409457,16.26182264681001,0.7366793361960892
fbf7109c-26d2-4de9-88fc-f7bca48a7264,77.29339204170408,63.34217350042759,66.72080208770714,65.26261226557419,81.28471889835131,90.59391572879935,91.35666038716812,99.70898478374511,761.6129392431163,0.9259259183323988,17.766551689477183,0.6376587009132894
ecb60043-9640-42e6-ae22-fc84868979f8,97.74463680670395,60.76515865749148,74.19189158625555,72.09106801985794,70.65510565720095,96.6070534874639,95.88816523727166,98.36773945834086,598.1899163511829,0.9885915609322212,15.174893069468947,0.6881478762265966
a9840975-f1dd-4ae0-a9eb-4b42a39e0f42,76.78909267704489,66.62992707860883,75.99932073174274,95.80340691065258,95.9781233821534,76.53988548253487,77.55048882606519,60.237670233774175,785.8253023097466,0.7887553495636133,8.758426348519707,0.6895089166323414
5cfcdd9e-5e66-47ae-9837-061e0fa2510d,85.54103790656342,95.63422139932587,62.29567374753094,98.88213898493953,97.09465637846213,76.94343307516316,69.36304815936461,61.90833365815488,368.2255591352293,0.7493688629859461,19.307509578124375,0.9741477997618916
5c307119-61fa-4077-bb83-17aec58a583d,75.90377591851177,69.66147366806727,83.33228992736818,94.37299804281903,76.1044575336065,88.10508425294609,76.47453861545807,65.90427276630355,584.1525522974184,0.8509205390436493,11.762291171880138,0.7730051898986188
76e214b7-dabc-454e-aac2-ae6abc3f60bf,70.9686080939468,74.17085308868863,95.3737371188515,64.40070884510175,95.61210228454081,97.71088004421107,88.64367671326053,73.95448387081092,699.0625240032148,0.848400484668203,6.947083379988191,0.616826338886068
bdb80017-0fc4-40b2-a787-99c60febf39f,99.35910591839313,64.21381937925332,66.06971651812209,97.89711992239172,75.35795577051891,70.68243760957441,64.37721619343917,93.19672123947835,562.7703655628582,0.7524839541273963,6.64666842586088,0.6555266728973284
b4225e4a-047f-40f6-8974-5ebe0e21acf8,76.37336025260171,68.89445218992681,83.91232053606056,76.93432109403145,89.47267327318801,77.60576826151748,70.81876422466036,95.70624781341922,345.5331779937363,0.919965870874423,14.712784809485687,0.6316130702931648
b18a839a-ea7a-4dbb-9eb6-12c90b383036,95.76396814716537,80.7689828312082,86.58956819643385,60.37241163049415,79.03768870190896,91.83892974209205,61.86543601846361,67.47337625178332,591.4430007736089,0.8085332603316202,11.565644696251088,0.8355477560828846
3ce3e499-00c7-4b57-bc55-9472af66d08b,69.19818423564345,84.3101073238261,76.77338721677154,77.69574962992775,64.90332626028732,84.38774277496154,77.29390953352527,84.78656606478835,605.8689529212359,0.7559095692791551,6.4172581276844545,0.6746485966267307
8d37cc3a-375e-41b6-b4c3-efb10df78ff7,68.52418816100334,69.81409256664844,88.0439034945708,61.842766787018704,97.11736804948086,64.4234537585582,93.09782943918452,96.69447940261107,664.3546242376763,0.7995950183629865,16.10546858234142,0.7994230561127104
8293ff5f-df6e-458e-bbcc-b1b6aafd8d5d,61.24536331538045,62.30928636900469,76.42926173964048,81.75511684644471,78.16386373510147,85.10930942249063,60.98654753192043,78.54926943725283,680.6057575827369,0.8690976098905046,16.989877508879296,0.7480248251479902
b3d19165-a81b-4a1d-b44b-9cf277915521,86.0666730150354,75.64131476509594,80.1854915190974,73.54216109748205,89.37948161289614,67.46985138389307,87.01294107228664,64.14174287811136,685.3863441053036,0.917941279654133,15.88123446179677,0.9215505508576798
8f7b6f0e-8531-460a-ba16-d9e1caf6f485,74.74105374895045,69.36813483705336,60.29412178217708,78.93739734376194,74.68695257725169,80.40863736313617,97.29983498054958,78.312546003385,631.7221968194831,0.8445672658172454,8.033913165260193,0.7281958549061449
76cae5bc-a2e6-4b54-8a1b-6f3fe19d9cb8,94.57432999358548,68.78215692919207,87.66880456538755,84.52681442972468,60.75523514304939,81.16413070641754,69.4771144604473,75.0317960915223,407.9055932093291,0.8576784969485121,15.34663183994104,0.7833061929587233
59f6f018-21cb-41e2-9fc3-66e52a8866e3,78.9283962676623,98.39451210853821,86.45370715778898,94.75204383271281,64.02121434767344,95.0481344889994,87.74539362910593,83.10631984264027,502.11787791973967,0.7416837807828245,5.1608420434157765,0.8885142194391302
587a1672-1f26-4840-9209-bea9f8295516,98.72773711658887,84.65201943702897,61.53603509305378,86.47606305887714,79.84877917959697,78.49977096049753,99.00407604400802,77.54634737628415,688.0649863071993,0.9744072774124697,9.576682095176139,0.7733404827722558
b236f078-3e28-45bb-a7a8-69303bb80f6a,67.42102062812485,82.27513772688383,74.73000429580532,77.36195473912723,87.5985742850545,71.17769688943577,98.49112240609853,60.69383707414872,776.7134917004066,0.9786172593976133,10.982322971113156,0.9172862144052756
3b3b85b5-2f2a-43f2-8c01-023ba9a40f00,94.74492671822443,76.63100414093287,99.16127363166669,92.7771141468146,73.38941306317116,69.23865392864127,69.39716772116573,99.75990933654685,339.473482418311,0.9050279771254011,17.528704233282525,0.864673742494666
3fc96c8c-f4f3-4498-81e8-3f333da0ef3e,91.06387411166966,77.15777333720577,76.82946250274468,96.22328550292528,87.81953836710602,94.97007506737344,64.01324212848274,81.74160950922284,567.7683388985974,0.7052894226802073,10.855915596041065,0.7642116455786864
bf4ebaa2-ae42-4408-973a-abbaba5ec031,90.83687378576208,81.63620015352323,80.07781620527368,64.7903986572879,87.94542357727823,66.84043417672913,65.93130151583664,78.94523021938438,456.2611356621532,0.8611222647709977,5.169041692840974,0.8015927702745451
f545ef16-9b7f-4a36-ae5c-aee655d9dd78,93.79132912467551,87.8571922814443,96.39720632638874,81.27731910211166,88.15743629311324,77.03474243532575,88.08142673928569,98.18469486016215,412.6969471584149,0.888765691626584,10.28519617742014,0.9868813823368774
770edb33-32b8-4d39-9623-36a1b21edc8b,90.44095963771996,88.08584384727318,88.69047503463025,71.38047838969777,79.70087416082033,67.48692459707787,89.03035501813102,66.23441470348308,552.9053417598575,0.998396266887433,12.483861475389308,0.8646445986033569
972bdc2d-4320-4925-a63b-f96303c47f44,85.04881286525662,66.86775630821798,83.28280524496894,61.8824479150779,96.59544600486015,90.93216160457501,86.96946246512796,67.56950410180993,603.0446702782683,0.9988200865584391,19.235071800091603,0.9619980903889299
125a0b01-f326-4546-8838-c6e5901cb50b,65.2497951072955,80.00451008306507,91.9121872536429,86.7418678045594,79.56786071922463,78.97490559898476,73.44313550968953,92.32058996251135,304.88611570974064,0.9572833705976672,19.115514556843173,0.6715034013884257
